Varietal,Name,Excerpt,Price,Points,Location,Description,Alcohol,Year,Character Count,Country,Points Per Dollar,Points/Character,Characte/Dollar
Zinfandel,Hendry 2007 Block 28 Zinfandel (Napa Valley),"A soft, hot, funky wine. Despite a wealth of berry, chocolate and ...",$35.00,84,Napa,"A soft, hot, funky wine. Despite a wealth of berry, chocolate and spice flavors, high alcohol gives it a chile pepper burn.",15%,2007,123,USA,2.4,0.682926829268293,3.51428571428571
Zinfandel,Buehler 2009 Zinfandel (Napa Valley),"A simple, sugary wine, with candied berry, anise and cocoa flavors, wrapped ...",$19.00,84,Napa,"A simple, sugary wine, with candied berry, anise and cocoa flavors, wrapped into soft tannins.",15%,2009,94,USA,4.42105263157895,0.893617021276596,4.94736842105263
Zinfandel,Rancho Arroyo Grande 2008 Zinfandel (Arroyo Grande Valley),"Sugary sweet and hot, this Zin has 16.2% alcohol by volume, making ...",$28.00,82,Central Coast,"Sugary sweet and hot, this Zin has 16.2% alcohol by volume, making it more like Port than a dry table wine. Tasted twice.",16%,2008,121,USA,2.92857142857143,0.677685950413223,4.32142857142857
Zinfandel,Cline 2009 Zinfandel (California),"An awkward, unbalanced wine. Has green, vegetal flavors alongside sweet candied raspberries.",$12.00,82,California,"An awkward, unbalanced wine. Has green, vegetal flavors alongside sweet candied raspberries.",14%,2009,92,USA,6.83333333333333,0.891304347826087,7.66666666666667
Zinfandel,Hobo 2009 Treborce Vineyard Zinfandel (Dry Creek Valley),"Classic Dry Creek Zin, dry, tannic and spicy. Shows ripe, jammy flavors ...",$30.00,89,Sonoma,"Classic Dry Creek Zin, dry, tannic and spicy. Shows ripe, jammy flavors of cherries, raspberries and blackberries that finish a little sweet. Drink now with barbecue, Mexican beef dishes or just a great cheeseburger.",15%,2009,216,USA,2.96666666666667,0.412037037037037,7.2
Zinfandel,Vigneti Reale 2008 Rudiae Primitivo (Salento),Rudiae is a soft and velvety expression of Primitivo (a grape that ...,$13.00,88,Southern Italy,"Rudiae is a soft and velvety expression of Primitivo (a grape that is genetically linked to Californian Zinfandel) with jammy aromas of black cherry, currant and sweet cinnamon or vanilla. The wine tastes plump and round and would pair with pasta al forno.",14%,2008,256,Italy,6.76923076923077,0.34375,19.6923076923077
Zinfandel,De Loach 2008 Forgotten Vines Zinfandel (Sonoma County),"An easy-to-like Zinfandel notable for its soft, velvety texture and upfront flavors. ...",$36.00,87,Sonoma,"An easy-to-like Zinfandel notable for its soft, velvety texture and upfront flavors. The raspberry jam and cocoa finish is almost sweet. Sausages are an ideal accompaniment.",15%,2008,173,USA,2.41666666666667,0.502890173410405,4.80555555555556
Zinfandel,Frank Family 2008 Zinfandel (Napa Valley),Shows classic Zinfandel character in the dusty Indian spices and array of ...,$37.00,87,Napa,"Shows classic Zinfandel character in the dusty Indian spices and array of ripe, sweet summer berry flavors. The addition of a little Petite Sirah gives it weight and tannins. Easy to like for its soft approachability.",15%,2008,217,USA,2.35135135135135,0.400921658986175,5.86486486486486
Zinfandel,Bump Wine Cellars 2007 HB Family Vineyard Zinfandel (Sonoma Valley),The dryness and earthiness of this wine are especially attractive. It shows ...,$24.00,87,Sonoma,"The dryness and earthiness of this wine are especially attractive. It shows tobacco, wild cherry, red currant, pepper and sandalwood flavors that are rich and complex. The alcohol is nearly 16%, but the wine wears it well.",16%,2007,222,USA,3.625,0.391891891891892,9.25
Zinfandel,Lava Cap 2008 Reserve Zinfandel (El Dorado),"Pleasant in the glass, this small-production offering from Lava Cap is a ...",$20.00,86,Sierra Foothills,"Pleasant in the glass, this small-production offering from Lava Cap is a decent introduction to their wines though it takes time for any aromas to develop and the finish tastes a little green.",15%,2008,192,USA,4.3,0.447916666666667,9.6
Zinfandel,Hobo 2009 Zinfandel (Dry Creek Valley),"A good Zinfandel, dry and a little rustic. With edgy tannins, it ...",$22.00,86,Sonoma,"A good Zinfandel, dry and a little rustic. With edgy tannins, it has berry, cherry, spice, tobacco and sandalwood flavors, with a long, sweet finish.",14%,2009,149,USA,3.90909090909091,0.577181208053691,6.77272727272727
Zinfandel,La Corte 2009 Old Vines Primitivo (Puglia),This interesting Primitivo shows some jammy fruit elements of strawberry and blackberry ...,$11.00,86,Southern Italy,"This interesting Primitivo shows some jammy fruit elements of strawberry and blackberry followed by more delicate tones of spice or green pepper corn. The wine is soft and smooth with a raw, chewy finish.",14%,2009,204,Italy,7.81818181818182,0.42156862745098,18.5454545454545
Zinfandel,The Federalist 2008 Visionary Zinfandel (Dry Creek Valley),"Shows lots of Dry Creek Zinfandel character in the spiciness and wild, ...",$25.00,85,Sonoma,"Shows lots of Dry Creek Zinfandel character in the spiciness and wild, briary, brambly berries. Nice and dry, if a bit direct and overripe.",14%,2008,139,USA,3.4,0.611510791366906,5.56
Zinfandel,Rued 2008 Estate Grown Zinfandel (Dry Creek Valley),"On the hot, sweet side, with high alcohol, caramelized oak and residual ...",$25.00,85,Sonoma,"On the hot, sweet side, with high alcohol, caramelized oak and residual sugar combining to make the cherry and raspberry flavors taste like jam.",16%,2008,144,USA,3.4,0.590277777777778,5.76
Zinfandel,Mounts 2008 Cypress Zinfandel (Dry Creek Valley),"Good varietal flavors of wild berries and spices in this dry Zinfandel, ...",$30.00,84,Sonoma,"Good varietal flavors of wild berries and spices in this dry Zinfandel, but it feels rustic, and the alcohol level of 16.2% is out of balance.",16%,2008,142,USA,2.8,0.591549295774648,4.73333333333333
Zinfandel,Oso Libre 2008 Nativo Primitivo (Paso Robles),"This soft, sweet wine has Zinfandel-like flavors of raspberries and cherries, sprinkled ...",$36.00,84,Central Coast,"This soft, sweet wine has Zinfandel-like flavors of raspberries and cherries, sprinkled with cocoa, pepper and cinnamon. The alcohol is high and the wine feels hot and prickly in the mouth.",15%,2008,189,USA,2.33333333333333,0.444444444444444,5.25
Zinfandel,Mounts 2008 La Loma Zinfandel (Dry Creek Valley),"Not quite ripe, with some green, vegetal flavors alongside the blackberries and ...",$30.00,84,Sonoma,"Not quite ripe, with some green, vegetal flavors alongside the blackberries and black cherries. The lack of richness accentuates the hard tannins.",16%,2008,146,USA,2.8,0.575342465753425,4.86666666666667
Zinfandel,Calcareous 2008 Kates Zinfandel (Paso Robles),"Dull and hot in alcohol, with semi-sweet, candied cherry flavors.",$34.00,83,Central Coast,"Dull and hot in alcohol, with semi-sweet, candied cherry flavors.",16%,2008,65,USA,2.44117647058824,1.27692307692308,1.91176470588235
Zinfandel,Sobon Estate 2008 Rezerve Primitivo (Amador County),"Deep dark in color with more tannins than fruit, this Amador Primitivo ...",$24.00,83,Sierra Foothills,"Deep dark in color with more tannins than fruit, this Amador Primitivo is also a tad sweet.",15%,2008,91,USA,3.45833333333333,0.912087912087912,3.79166666666667
Zinfandel,Chiarello Family Vineyards 2009 Giana Zinfandel (Napa Valley),"A clumsy Zinfandel, hot and high in alcohol, and yet strangely showing ...",$35.00,82,Napa,"A clumsy Zinfandel, hot and high in alcohol, and yet strangely showing unripe, vegetal flavors. Zinfandel clusters are infamous for uneven ripening. The problem seems to have been at the sorting table.",15%,2009,201,USA,2.34285714285714,0.407960199004975,5.74285714285714
Zinfandel,Predator 2009 Zinfandel (Lodi),"Strangely smoky, simple with a very displeasing hint of bologna, this old ...",$22.00,81,Central Valley,"Strangely smoky, simple with a very displeasing hint of bologna, this old vine Zinfandel from Lodi is high in alcohol (15%) and low in fruit and complexity. Named for the great predatory work done by ladybugs in the vineyard, this wine shows no such finesse and feels more like a T-Rex about to eat its prey.",15%,2009,308,USA,3.68181818181818,0.262987012987013,14
Zinfandel,Pezzi King 2008 Zinfandel (Dry Creek Valley),"Classic Dry Creek Zin, dry, spicy and briary. Has those rustic tannins ...",$18.00,90,Sonoma,"Classic Dry Creek Zin, dry, spicy and briary. Has those rustic tannins that just love cheese, tomato sauce, spice-rubbed barbecue or a great beef taco. Perfect ripeness, too, brimming with raspberries, blackberries and blueberries.",16%,2008,231,USA,5,0.38961038961039,12.8333333333333
Zinfandel,Greenwood Ridge 2008 Scherrer Vineyard Zinfandel (Sonoma County),"Tastes jammy and sharp, like a barrel sample, with acidic flavors of ...",$27.00,87,Sonoma,"Tastes jammy and sharp, like a barrel sample, with acidic flavors of raspberries, black cherries and spices. The tannins are rich and smooth. A very good wine, but bristly and tough in youth. Give it a few years to mellow.",14%,2008,222,USA,3.22222222222222,0.391891891891892,8.22222222222222
Zinfandel,Masseria del Fauno 2010 Primitivo (Puglia),"This darkly colored Primitivo opens with sweet notes of Christmas spice, cinnamon, ...",,87,Southern Italy,"This darkly colored Primitivo opens with sweet notes of Christmas spice, cinnamon, nutmeg, blackberry jam and plum cake. The wine is sticky and chewy on the close with sweet, succulent tannins.",13%,2010,193,Italy,,0.450777202072539,
Zinfandel,Zahtila 2007 Oat Hill Estate Zinfandel (Calistoga),"Rich and jammy in blackberry, black cherry and blueberry fruit, with a ...",$45.00,87,Napa,"Rich and jammy in blackberry, black cherry and blueberry fruit, with a smoky overlay from oak. Some overripe notes show up in the finish. Drink this polished, spicy Zin now.",15%,2007,173,USA,1.93333333333333,0.502890173410405,3.84444444444444
Zinfandel,Terra d'Oro 2007 Zinfandel (Amador County),"A dry, tannic Zinfandel from Amador, fairly large production at 14,000 cases ...",$18.00,86,Sierra Foothills,"A dry, tannic Zinfandel from Amador, fairly large production at 14,000 cases a year, with enough blueberry, sweet black olive and spice on the finish to make the whole package a nicely made bottling from a Sierra Foothills Zin specialist.",14%,2007,238,USA,4.77777777777778,0.361344537815126,13.2222222222222
Zinfandel,Novy 2009 Zinfandel (Russian River Valley),"A good, everyday Zinfandel, spicy and fruity. It has lots of raspberry ...",$19.00,85,Sonoma,"A good, everyday Zinfandel, spicy and fruity. It has lots of raspberry and cherry jam, chocolate and pepper flavors that finish a little sweet.",15%,2009,143,USA,4.47368421052632,0.594405594405594,7.52631578947368
Zinfandel,"Carol Shelton 2008 Monga Zin, Lopez Vineyard Zinfandel (Cucamonga Valley)",Not a ton of fruit on the nose but a respectable single-vineyard ...,$21.00,85,South Coast,"Not a ton of fruit on the nose but a respectable single-vineyard from Zin master Carol Shelton made from organically grown, dry-farmed 92-year-old vines, coaxed into a spicy, brambly wine from a very unusual appellation.",15%,2008,220,USA,4.04761904761905,0.386363636363636,10.4761904761905
Zinfandel,Zahtila 2006 Oat Hill Estate Zinfandel (Calistoga),"Smells a little unripe, with some green notes and a sweet funkiness. ...",$45.00,84,Napa,"Smells a little unripe, with some green notes and a sweet funkiness. Tastes curiously sweet and soft, like melted raspberry and cherry candy. Not likely to age.",15%,2006,160,USA,1.86666666666667,0.525,3.55555555555556
Zinfandel,Maddalena 2008 Zinfandel (Paso Robles),"This is a simple, easy- drinking Zinfandel, soft and gentle and slightly ...",$15.00,84,Central Coast,"This is a simple, easy- drinking Zinfandel, soft and gentle and slightly sweet. The raspberry, licorice, raisin and cocoa flavors are rich and spicy.",15%,2008,149,USA,5.6,0.563758389261745,9.93333333333333
Zinfandel,Taj 2008 Zinfandel (Dry Creek Valley),"Tough and gritty, with uneven tannins and some minty green flavors alongside ...",$24.00,84,Sonoma,"Tough and gritty, with uneven tannins and some minty green flavors alongside the cherries, mulberries and red currants. Not going anywhere, so drink up.",15%,2008,152,USA,3.5,0.552631578947368,6.33333333333333
Zinfandel,Gravity Hills 2009 The Sherpa Zinfandel (Central Coast),"This is a simple wine, sharp in acidity and dry, with spicy ...",$12.00,83,Central Coast,"This is a simple wine, sharp in acidity and dry, with spicy Zin flavors of berries. Okay with pizza, burgers, barbecue.",15%,2009,119,USA,6.91666666666667,0.697478991596639,9.91666666666667
Zinfandel,Mazzocco 2008 Pony Zinfandel (Dry Creek Valley),"Soft, melted and sweet, like a cherry, blueberry and chocolate dessert in ...",$32.00,83,Sonoma,"Soft, melted and sweet, like a cherry, blueberry and chocolate dessert in liquid form. Overripe, too. The official alcohol is 15.5%.",16%,2008,132,USA,2.59375,0.628787878787879,4.125
Zinfandel,Redtree 2009 Zinfandel (California),"Soft, simple and a little vegetal, with a green, asparagus taste alongside ...",$8.00,82,California,"Soft, simple and a little vegetal, with a green, asparagus taste alongside the blackberries. A decent party wine where no one really cares, as long as the wine is red.",12%,2009,167,USA,10.25,0.491017964071856,20.875
Zinfandel,Mazzocco 2008 Stone Zinfandel (Alexander Valley),"Tastes overly soft, too sweet and hot, with berry, chocolate-covered raisin and ...",$29.00,82,Sonoma,"Tastes overly soft, too sweet and hot, with berry, chocolate-covered raisin and Port flavors. Not for everyone.",15%,2008,111,USA,2.82758620689655,0.738738738738739,3.82758620689655
Zinfandel,Stephen Ross 2007 Dante Dusi Vineyard Zinfandel (Paso Robles),"A good, dry Zinfandel marked by flavors of freshly crushed black pepper ...",$30.00,90,Central Coast,"A good, dry Zinfandel marked by flavors of freshly crushed black pepper sprinkled over ripe crushed blackberry liqueur. The all-important tannins give the richness a firm structure. The wine is a little hot in alcohol, but barbecue and richly sauced beef and chicken dishes will stand up well.",15%,2007,293,USA,3,0.307167235494881,9.76666666666667
Zinfandel,Columbia Crest 2008 Stone Tree Vineyard Reserve Primitivo (Wahluke Slope),"Smoky and toasty, with spicy blackberry and dark chocolate scents and flavors. ...",$35.00,89,Columbia Valley,"Smoky and toasty, with spicy blackberry and dark chocolate scents and flavors. The inviting nose leads into a moderately full-bodied wine with good persistence. Spice and berry suggest its kinship to Zinfandel, but there is something also of the southern Italian wines in the coffee and licorice accents.",,2008,304,USA,2.54285714285714,0.292763157894737,8.68571428571429
Zinfandel,Latah Creek 2008 Monarch Zinfandel (Horse Heaven Hills),"The Monarch line is a new venture for Latah Creek. The Zin, ...",$25.00,87,Columbia Valley,"The Monarch line is a new venture for Latah Creek. The Zin, from the Coyote Canyon vineyard, offers tart berry fruit, lightly spiced, and a hint of fresh herb. Clean and modest in scope.",,2008,186,USA,3.48,0.467741935483871,7.44
Zinfandel,Kangarilla Road 2008 Black St. Peters Zinfandel (McLaren Vale),"Fairly full-bodied and lush, with berry fruit flavors balanced by darker notes ...",$30.00,87,South Australia,"Fairly full-bodied and lush, with berry fruit flavors balanced by darker notes of chocolate and coffee. The tannins are soft, making this wine immediately accessible.",15%,2008,166,Australia,2.9,0.524096385542169,5.53333333333333
Zinfandel,Lake Sonoma 2008 Zinfandel (Dry Creek Valley),Good price for a Zin that offers plenty of pleasure. Grown in ...,$18.00,87,Sonoma,"Good price for a Zin that offers plenty of pleasure. Grown in Zin-friendly Dry Creek Valley, the wine is softly tannic in cherry, blueberry, blackberry, currant, dark chocolate and black pepper flavors.",15%,2008,202,USA,4.83333333333333,0.430693069306931,11.2222222222222
Zinfandel,Muscardini 2009 Monte Rosso Vineyard Zinfandel (Sonoma Valley),"Fruity and easy to drink, but not a good representation of this ...",$48.00,86,Sonoma,"Fruity and easy to drink, but not a good representation of this famous mountain vineyard, at this price. The wine is sweet and simple in candied raspberries, blackberries, licorice and milk chocolate. Maybe it was released too early. Try cellaring for a couple years.",16%,2009,267,USA,1.79166666666667,0.322097378277154,5.5625
Zinfandel,Haraszthy 2008 Zinfandel (Sonoma County),"A good, rugged Zinfandel, tannic and spicy, with a rustic mouthfeel framing ...",$20.00,86,Sonoma,"A good, rugged Zinfandel, tannic and spicy, with a rustic mouthfeel framing wild berry, currant, licorice, beef jerky and spice flavors. Drink now with spicy pork, beef and chicken dishes.",15%,2008,188,USA,4.3,0.457446808510638,9.4
Zinfandel,Hyatt 2008 Zinfandel (Rattlesnake Hills),"Well along the maturity curve, this has a butterscotch base and a ...",$15.00,86,Columbia Valley,"Well along the maturity curve, this has a butterscotch base and a very soft midpalate, with hints of strawberry fruit and pepper. The finish rolls into a seamless caramel fog, tasty but diffuse.",,2008,194,USA,5.73333333333333,0.443298969072165,12.9333333333333
Zinfandel,R & B Cellars 2008 Zydeco Zinfandel (Napa Valley),"A little light-bodied for a Zinfandel, with the silky texture of Pinot ...",$28.00,85,Napa,"A little light-bodied for a Zinfandel, with the silky texture of Pinot Noir, but the flavors are strong and ripe. The raspberries and cherries have a roasted edge, like pie filling, while the finish is somewhat sweet.",15%,2008,217,USA,3.03571428571429,0.391705069124424,7.75
Zinfandel,Pomar Junction 2008 Pomar Junction Vineyard Zinfandel (Monterey),"Simple and sweet, with raspberry, cherry and mint candy flavors. Drink now.",$34.00,82,Central Coast,"Simple and sweet, with raspberry, cherry and mint candy flavors. Drink now.",16%,2008,75,USA,2.41176470588235,1.09333333333333,2.20588235294118
Zinfandel,Dashe Cellars 2008 Todd Brothers Ranch Old Vines Zinfandel (Alexander Valley),"Soft and gentle and fruity-sweet, this easy-drinking Zin has upfront flavors of ...",$32.00,89,Sonoma,"Soft and gentle and fruity-sweet, this easy-drinking Zin has upfront flavors of pie-filling cherries and raspberries, sprinkled with cocoa, cinnamon, pepper and vanilla. Delicious now; production was only 511 cases.",15%,2008,215,USA,2.78125,0.413953488372093,6.71875
Zinfandel,Two Vintners 2008 Stone Tree Vineyard Zinfandel (Wahluke Slope),"Zinfandel is still looking for a clear identity in Washington, but this ...",$25.00,87,Columbia Valley,"Zinfandel is still looking for a clear identity in Washington, but this Wahluke Slope vineyard is one of the bright spots for the grape. Very spicy, with a strong herbal tilt, this has peppery and lifted flavors of tart berry and red currant fruit. Just a little heat in the finish.",,2008,282,USA,3.48,0.308510638297872,11.28
Zinfandel,Binyamina 2007 Reserve Kosher Zinfandel (Galilee),"This Zin just needed a bit more spice to shake things up, ...",$25.00,85,Israel,"This Zin just needed a bit more spice to shake things up, but the dark concentrated fruit aromas and flavors are definitely there by way of rich berry preserves and black plum guts. Accents of foliage add interest to the bouquet, and fine tannins coupled with a mouthwatering finish make it very easy to drink.",14%,2007,310,Israel,3.4,0.274193548387097,12.4
Zinfandel,Musetta 2007 St. Peter's Church Selection Zinfandel (Dry Creek Valley),"A sound, pleasant Zinfandel with a good array of wild berry, cherry, ...",$32.00,85,Sonoma,"A sound, pleasant Zinfandel with a good array of wild berry, cherry, anise, herb and white pepper flavors. The flavors are quite complex, but the wine is a little sharp and edgy in tannins, with some green notes.",15%,2007,212,USA,2.65625,0.400943396226415,6.625
Zinfandel,Collier Falls 2009 Late Harvest Primitivo (Dry Creek Valley),"Sweet, but not very, and lacks the rich opulence you want in ...",$28.00,85,Sonoma,"Sweet, but not very, and lacks the rich opulence you want in a dessert red wine. Shows plenty of raspberry and cherry flavor, but would benefit from greater intensity and sweetness.",14%,2009,181,USA,3.03571428571429,0.469613259668508,6.46428571428571
Zinfandel,Kokomo 2008 Mounts Vineyard Zinfandel (Dry Creek Valley),"Feels hot and tastes sweet, putting it at the rustic end of ...",$32.00,85,Sonoma,"Feels hot and tastes sweet, putting it at the rustic end of the Zinfandel spectrum. The official alcohol is 15.3%. At that level, of course, you also get enormously ripe berry flavors. Drink it with barbecue or meat stews.",15%,2008,222,USA,2.65625,0.382882882882883,6.9375
Zinfandel,Ben Hogan 2008 Tribute Series Zinfandel (Paso Robles),"A simple, jammy Zinfandel, with gentle raspberry, cherry, cola and spice flavors ...",$27.00,83,Central Coast,"A simple, jammy Zinfandel, with gentle raspberry, cherry, cola and spice flavors that finish sweet and hot in high alcohol.",15%,2008,123,USA,3.07407407407407,0.67479674796748,4.55555555555556
Zinfandel,Carol Shelton 2007 Karma Zin Rue Vineyard Old Vine Zinfandel (Russian River Valley),"Lusty, full-bodied, powerful, classic Sonoma Zinfandel. Swamps the palate with complex flavors ...",$33.00,91,Sonoma,"Lusty, full-bodied, powerful, classic Sonoma Zinfandel. Swamps the palate with complex flavors of wild forest berries, red currants, licorice, beef jerky, cola, dusty Indian spice and cedar flavors, wrapped into firm tannins. Really textbook Zin, dry, lively and distinctive. Drink now-2013.",15%,2007,291,USA,2.75757575757576,0.312714776632302,8.81818181818182
Zinfandel,Del Carlo Winery 2007 Old Vine Zinfandel (Dry Creek Valley),"A rich, complex Zinfandel, showing the rustic mouthfeel sometimes found in Dry ...",$32.00,90,Sonoma,"A rich, complex Zinfandel, showing the rustic mouthfeel sometimes found in Dry Creek reds. The tannins are strong and jagged, and the berry and cherry flavors have a wild, briary taste. But the finish is bone dry, and the wine grows more interesting as it breathes in the glass.",15%,2007,278,USA,2.8125,0.323741007194245,8.6875
Zinfandel,Old World 2005 Laughlin Vineyard Zinfandel (Russian River Valley),"Starting to lose its fruit and show a rich, dried berry and ...",$28.00,88,Sonoma,"Starting to lose its fruit and show a rich, dried berry and chocolate note. But the high alcohol is coming through. Feels soft and generous, with Porty flavors of black currants that finish a little sweet. Good with short ribs, beef stews and barbecue.",16%,2005,252,USA,3.14285714285714,0.349206349206349,9
Zinfandel,Peachy Canyon 2008 Mustang Springs Zinfandel (Paso Robles),"A bit hot in high alcohol, with a chili pepper bite behind ...",$36.00,87,Central Coast,"A bit hot in high alcohol, with a chili pepper bite behind the enormously ripe raspberry and cherry jam, chocolate, beef jerky and pepper spice flavors. Drink now.",15%,2008,163,USA,2.41666666666667,0.533742331288344,4.52777777777778
Zinfandel,Peter Franus 2008 Brandlin Vineyard Zinfandel (Mount Veeder),Shows a mountain toughness of tannins with unevenly ripened fruit that gives ...,$35.00,86,Napa,"Shows a mountain toughness of tannins with unevenly ripened fruit that gives the wine a sweet and sour taste. Intense blackberries and cherries coexist with greener flavors of mint, along with heat from high alcohol. Drink now.",16%,2008,227,USA,2.45714285714286,0.378854625550661,6.48571428571429
Zinfandel,Tin Barn 2008 Gilsson Vineyard Zinfandel (Russian River Valley),"Oak gives this wine a caramel-like richness, while the underlying fruit is ...",$27.00,86,Sonoma,"Oak gives this wine a caramel-like richness, while the underlying fruit is jammy and spicy in cherries and raspberries. The result is a somewhat candied Zin. Drink it now.",16%,2008,171,USA,3.18518518518519,0.502923976608187,6.33333333333333
Zinfandel,Mueller 2007 Old Vine Zinfandel (Russian River Valley),"A robust, muscular Zinfandel with bigtime jammy blackberries, cherries and raspberries that ...",$29.00,85,Sonoma,"A robust, muscular Zinfandel with bigtime jammy blackberries, cherries and raspberries that have a freshly picked briary taste, and plenty of brisk, fruity acidity. Good for drinking now.",16%,2007,187,USA,2.93103448275862,0.454545454545455,6.44827586206897
Zinfandel,Rodney Strong 2008 Knotty Vines Zinfandel (Northern Sonoma),"Dry and earthy, with somewhat thin blackberry, currant, raisin, tobacco and black ...",$19.00,85,Sonoma,"Dry and earthy, with somewhat thin blackberry, currant, raisin, tobacco and black pepper flavors. A sound everyday Zin.",15%,2008,119,USA,4.47368421052632,0.714285714285714,6.26315789473684
Zinfandel,Peachy Canyon 2008 Incredible Red Zinfandel (Paso Robles),"Tastes overtly sweet and simple, like a raspberry and cherry honey granola ...",$12.00,84,Central Coast,"Tastes overtly sweet and simple, like a raspberry and cherry honey granola bar, with roasted almonds and spices. Production was 31,000 cases.",14%,2008,141,USA,7,0.595744680851064,11.75
Zinfandel,"Newsome-Harlow 2008 Donner Party Zin, Dalton Vineyard, Vineyard Select Series Zinfandel (Calaveras County)","Everything one could want in a Zin: dark, rich color and very ...",$36.00,93,Sierra Foothills,"Everything one could want in a Zin: dark, rich color and very pleasing dark fruit aromas followed by a mouthful of juicy blackberry and clove flavors and rich, dusty tannins. The whole package, 89% zin with 11% Petite Sirah all from the Dalton Vineyard, is nicely balanced, seriously rich and ends with a proper earthy kick on the finish. Really, really good.",15%,2008,359,USA,2.58333333333333,0.259052924791086,9.97222222222222
Zinfandel,Miro 2008 Old Vines Zinfandel (Alexander Valley),"A terrific Zinfandel, beautiful to drink now for its soft richness. Flatters ...",$25.00,92,Sonoma,"A terrific Zinfandel, beautiful to drink now for its soft richness. Flatters the palate with deep, lingering black cherry and raspberry pie filling, vanilla, Indian spice and sandalwood flavors, but is completely dry, with rich, intricate tannins. Only 190 cases were produced, but worth the search.",15%,2008,299,USA,3.68,0.307692307692308,11.96
Zinfandel,Frog's Leap 2008 Zinfandel (Napa Valley),"A first rate Zinfandel. It shows the classic structure, dryness and tannins ...",$27.00,91,Napa,"A first rate Zinfandel. It shows the classic structure, dryness and tannins of a fine Napa Valley Cabernet, yet the pepper, baking spice and wild berry fruit and currant flavors are uniquely Zin. And look at that alcohol, under 14%. Drink this robust, complex wine with steaks, beef stew, tamales.",14%,2008,297,USA,3.37037037037037,0.306397306397306,11
Zinfandel,Newsome-Harlow 2008 Big John Zin - Vineyard Select Series Zinfandel (Calaveras County),"A pure, all-out Zinfandel with enticing black and red fruit on the ...",$36.00,90,Sierra Foothills,"A pure, all-out Zinfandel with enticing black and red fruit on the nose followed by spicy, black peppery undertones and rich berry and plum. Tannins are nicely integrated yet still pronounced yet the finish is long and incredibly smooth.",14%,2008,237,USA,2.5,0.379746835443038,6.58333333333333
Zinfandel,Ridge 2008 York Creek Zinfandel (California),"A bit thin and acidic, but charming for its dryness and firm ...",$30.00,87,California,"A bit thin and acidic, but charming for its dryness and firm tannins, which call for rich, marbled beef. The pepper-inspired blackberry and cassis flavors are fine. Not an ager, but will benefit from a few hours of decanting.",15%,2008,225,USA,2.9,0.386666666666667,7.5
Zinfandel,Thurston Wolfe 2008 Howling Wolfe Zinfandel (Horse Heaven Hills),"The Howling Wolfe Zinfandel is a bowl of berries and chocolate, soft ...",$20.00,87,Columbia Valley,"The Howling Wolfe Zinfandel is a bowl of berries and chocolate, soft in the mouth, full across the palate, and ready for near-term drinking.",,2008,140,USA,4.35,0.621428571428571,7
Zinfandel,Dry Creek Vineyard 2008 Heritage Zinfandel (Sonoma County),"A bit rustic and heavy, with extracted jammy fruit but lacking a ...",$19.00,86,Sonoma,"A bit rustic and heavy, with extracted jammy fruit but lacking a certain vivacity and sharpness in the mouth. Good enough for the price. Production was 12,500 cases.",14%,2008,165,USA,4.52631578947368,0.521212121212121,8.68421052631579
Zinfandel,St. Francis 2007 Old Vines Zinfandel (Sonoma County),"A strong Zinfandel, tannic, high in alcohol and fruity, and brimming with ...",$22.00,86,Sonoma,"A strong Zinfandel, tannic, high in alcohol and fruity, and brimming with wild forest cherry and raspberry liqueur, exotic spices and sweet sandalwood. Drink it with a juicy cheeseburger, a spicy beef burrito and just a nice roast chicken.",16%,2007,239,USA,3.90909090909091,0.359832635983264,10.8636363636364
Zinfandel,Ancient Peaks 2008 Zinfandel (Paso Robles),"A soft, gentle Zinfandel, a little sweet, like a raspberry and cherry ...",$16.00,85,Central Coast,"A soft, gentle Zinfandel, a little sweet, like a raspberry and cherry mocha drink sprinkled with cocoa and cinnamon. Easy to drink with spicy meats, soft cheeses, everyday fare.",15%,2008,177,USA,5.3125,0.480225988700565,11.0625
Zinfandel,Murphy-Goode 2008 Liar's Dice Zinfandel (Sonoma County),"A soft, simple but pretty wine, with slightly sweet, pie-filling cherry, raspberry, ...",$21.00,85,Sonoma,"A soft, simple but pretty wine, with slightly sweet, pie-filling cherry, raspberry, Dr. Pepper cola and baking spice flavors. Drink now.",15%,2008,136,USA,4.04761904761905,0.625,6.47619047619048
Zinfandel,Seghesio 2008 Home Ranch Zinfandel (Alexander Valley),An awesome Zinfandel that shows how delicious the variety can be in ...,$36.00,92,Sonoma,"An awesome Zinfandel that shows how delicious the variety can be in the right hands. The wine is unusually complex for Zin, showing not only its briary wild berry flavors but deeper, terroir-driven notes of minerals. The tannins are strong but very fine, while crisp acidity provides balance. Definitely hot in the finish, but fiery barbecue will be a perfect pairing.",16%,2008,368,USA,2.55555555555556,0.25,10.2222222222222
Zinfandel,Quivira 2008 Flight Zinfandel (Dry Creek Valley),"Bone-dry and robust, this Zin has a bright, lemony acidity that seems ...",$38.00,88,Sonoma,"Bone-dry and robust, this Zin has a bright, lemony acidity that seems odd at first, along with the wild raspberries and white pepper. The winemaker took the unusual step of adding Viognier grape skins to the Zinfandel juice; The result is a unique wine.",15%,2008,253,USA,2.31578947368421,0.347826086956522,6.65789473684211
